perceptron_id,output
Dense_Embed_54,-0.19567373
Dense_Embed_55,-0.08259874
Dense_Embed_56,0.69578034
Dense_Embed_57,0.0638202
Dense_Embed_58,0.68475294
Dense_Embed_59,0.16523097
Dense_Embed_60,0.20361504
Dense_Embed_61,0.111064546
Dense_Embed_62,-0.36181325
Dense_Embed_63,-0.09941664
Output_0,0.0018828112
Output_1,0.004657147
Output_2,0.0023389093
Output_3,0.004691948
Output_4,0.001847978
Output_5,0.002201624
Output_6,0.0017294261
Output_7,0.0033488993
Output_8,0.00224608
Output_9,0.0019400418
Output_10,0.00410784
Output_11,0.002268755
Output_12,0.0019133834
Output_13,0.0023145732
Output_14,0.0023607574
Output_15,0.0021103425
Output_16,0.0016271493
Output_17,0.0011008776
Output_18,0.0017300558
Output_19,0.0022521291
Output_20,0.0037618042
Output_21,0.0023564366
Output_22,0.0047229114
Output_23,0.0018524621
Output_24,0.001254831
Output_25,0.0054589566
Output_26,0.0021530287
Output_27,0.0031417191
Output_28,0.0017612781
Output_29,0.0019811862
Output_30,0.0008773342
Output_31,0.00071652455
Output_32,0.00057451724
Output_33,0.00084758434
Output_34,0.002304868
Output_35,0.0022035923
Output_36,0.007242123
Output_37,0.0006522612
Output_38,0.0009875019
Output_39,0.002785476
Output_40,0.00091891724
Output_41,0.002832944
Output_42,0.0018797392
Output_43,0.007236348
Output_44,0.0008462278
Output_45,0.0012350061
Output_46,0.0009745711
Output_47,0.0017081879
Output_48,0.0004527171
Output_49,0.0005930331
Output_50,0.0016892084
Output_51,0.0015774379
Output_52,0.0015157205
Output_53,0.0019514657
Output_54,0.0027318527
Output_55,0.00181936
Output_56,0.0020261002
Output_57,0.00033628242
Output_58,0.003323849
Output_59,0.00070555415
Output_60,0.002304892
Output_61,0.00076181476
Output_62,0.0052117184
Output_63,0.0060667843
Output_64,0.0010631281
Output_65,0.0025370347
Output_66,0.0020795653
Output_67,0.0016377355
Output_68,0.005019037
Output_69,0.0014569592
Output_70,0.0025275932
Output_71,0.0023604985
Output_72,0.0024000474
Output_73,0.003051163
Output_74,0.0021317312
Output_75,0.003967987
Output_76,0.0009778931
Output_77,0.0018745526
Output_78,0.011502023
Output_79,0.014868154
Output_80,0.01856363
Output_81,0.0016253261
Output_82,0.005231306
Output_83,0.003220575
Output_84,0.0022851136
Output_85,0.0014763004
Output_86,0.0034734735
Output_87,0.026145764
Output_88,0.004588091
Output_89,0.0065260343
Output_90,0.0015705465
Output_91,0.024453837
Output_92,0.0019388024
Output_93,0.0018801292
Output_94,0.0038019617
Output_95,0.00094564556
Output_96,0.002395802
Output_97,0.01237329
Output_98,0.0028833554
Output_99,0.004470705
Output_100,0.0039551165
Output_101,0.0038647738
Output_102,0.0010223468
Output_103,0.0026469768
Output_104,0.0010106945
Output_105,0.0031750943
Output_106,0.017451108
Output_107,0.0007140425
Output_108,0.0048861387
Output_109,0.004054304
Output_110,0.009181983
Output_111,0.0008971034
Output_112,0.0013952613
Output_113,0.0019873022
Output_114,0.0014202408
Output_115,0.0022803538
Output_116,0.0014675212
Output_117,0.0039577913
Output_118,0.0027741364
Output_119,0.0009782896
Output_120,0.0019397503
Output_121,0.00063008175
Output_122,0.0023072602
Output_123,0.003035362
Output_124,0.0035208832
Output_125,0.002272854
Output_126,0.0011306816
Output_127,0.0016555305
Output_128,0.0040834066
Output_129,0.0009227135
Output_130,0.00042579827
Output_131,0.020547133
Output_132,0.038817853
Output_133,0.026342427
Output_134,0.038920067
Output_135,0.008105379
Output_136,0.014266433
Output_137,0.0028155295
Output_138,0.0020266538
Output_139,0.020769764
Output_140,0.0061379205
Output_141,0.0073882136
Output_142,0.0022107796
Output_143,0.0020037945
Output_144,0.009521018
Output_145,0.004550401
Output_146,0.002250836
Output_147,0.005160979
Output_148,0.019668004
Output_149,0.002246615
Output_150,0.0390416
Output_151,0.0008050236
Output_152,0.0022295543
Output_153,0.0021759495
Output_154,0.0026913153
Output_155,0.004665854
Output_156,0.0073154587
Output_157,0.018943945
Output_158,0.0056164716
Output_159,0.024016228
Output_160,0.0019693952
Output_161,0.0056090127
Output_162,0.010456351
Output_163,0.01629563
Output_164,0.0044628927
Output_165,0.0021671571
Output_166,0.0016404695
Output_167,0.0026849762
Output_168,0.0025038552
Output_169,0.007337152
Output_170,0.0079918085
Output_171,0.018761879
Output_172,0.005814992
Output_173,0.007422826
Output_174,0.0019969395
Output_175,0.0022095628
Output_176,0.0022049777
Output_177,0.0019458971
Output_178,0.004081963
Output_179,0.0040068342
Output_180,0.004186404
Output_181,0.002115613
Output_182,0.01008437
Output_183,0.0019212221
Output_184,0.001929926
Output_185,0.009076346
Output_186,0.0010025493
Output_187,0.0019716504
Output_188,0.002027007
Output_189,0.0019144877
Output_190,0.0038870156
Output_191,0.005694413
Output_192,0.0025276758
Output_193,0.009084363
Output_194,0.026444765
Output_195,0.0022786276
Output_196,0.0038453008
Output_197,0.006870637
Output_198,0.002861385
Output_199,0.003224601
Output_200,0.0013106652
Output_201,0.004621102
Output_202,0.0065098116
Output_203,0.0011594023
Output_204,0.0021251114
Output_205,0.0011532236
Dense_Embed_0,-0.076674394
Dense_Embed_1,-0.47843033
Dense_Embed_2,-0.53927165
Dense_Embed_3,-0.3048266
Dense_Embed_4,0.25475797
Dense_Embed_5,0.10263907
Dense_Embed_6,-0.12072585
Dense_Embed_7,-0.2004081
Dense_Embed_8,-0.34990805
Dense_Embed_9,-0.43275958
Dense_Embed_10,0.11756326
Dense_Embed_11,-0.2917632
Dense_Embed_12,0.036263637
Dense_Embed_13,-0.055165008
Dense_Embed_14,0.14391385
Dense_Embed_15,0.2600084
Dense_Embed_16,-0.26331332
Dense_Embed_17,-0.24761291
Dense_Embed_18,-0.26837158
Dense_Embed_19,0.1815805
Dense_Embed_20,0.37810934
Dense_Embed_21,-0.6054094
Dense_Embed_22,-0.10597351
Dense_Embed_23,0.2924764
Dense_Embed_24,0.21803273
Dense_Embed_25,0.08698693
Dense_Embed_26,-0.36634278
Dense_Embed_27,0.21214639
Dense_Embed_28,0.121879406
Dense_Embed_29,0.07609307
Dense_Embed_30,-0.5125718
Dense_Embed_31,0.16302861
Dense_Embed_32,-0.35916203
Dense_Embed_33,0.4330519
Dense_Embed_34,-0.08715733
Dense_Embed_35,0.19168234
Dense_Embed_36,0.24607655
Dense_Embed_37,0.37693158
Dense_Embed_38,-0.24188355
Dense_Embed_39,-0.27131468
Dense_Embed_40,0.06005103
Dense_Embed_41,-0.28819156
Dense_Embed_42,-0.0040203966
Dense_Embed_43,0.17258576
Dense_Embed_44,0.027765721
Dense_Embed_45,0.28687704
Dense_Embed_46,-0.20448364
Dense_Embed_47,-0.011796128
Dense_Embed_48,-0.119561315
Dense_Embed_49,-0.3077998
Dense_Embed_50,0.08392138
Dense_Embed_51,0.10342694
Dense_Embed_52,-0.079265825
Dense_Embed_53,-0.11800505
Dense_Embed_54,0.22880404
Dense_Embed_55,-0.39468396
Dense_Embed_56,0.21304412
Dense_Embed_57,0.35688365
Dense_Embed_58,-0.11955622
Dense_Embed_59,0.3373401
Dense_Embed_60,0.11707646
Dense_Embed_61,0.12031407
Dense_Embed_62,0.15845536
Dense_Embed_63,0.00069618225
Output_0,0.001916061
Output_1,0.0012575021
Output_2,0.002185384
Output_3,0.0009840111
Output_4,0.0012051697
Output_5,0.00067499996
Output_6,0.0064479182
Output_7,0.0053731254
Output_8,0.0012612548
Output_9,0.009644178
Output_10,0.0039385147
Output_11,0.0020337491
Output_12,0.0021904064
Output_13,0.0027166794
Output_14,0.0016063688
Output_15,0.0013356848
Output_16,0.0020107517
Output_17,0.0067085107
Output_18,0.0027454293
Output_19,0.0024894315
Output_20,0.0010497059
Output_21,0.0015871874
Output_22,0.0030722793
Output_23,0.0018372793
Output_24,0.008050797
Output_25,0.00089102634
Output_26,0.0026530244
Output_27,0.0030787818
Output_28,0.0012082899
Output_29,0.0019052748
Output_30,0.0015252912
Output_31,0.0016606193
Output_32,0.002951661
Output_33,0.0057509798
Output_34,0.0014495662
Output_35,0.0021743693
Output_36,0.00071965496
Output_37,0.0039389282
Output_38,0.003213835
Output_39,0.0017356202
Output_40,0.00092645356
Output_41,0.00084145856
Output_42,0.0019023422
Output_43,0.0015472859
Output_44,0.002742497
Output_45,0.0009238455
Output_46,0.00067145523
Output_47,0.0017017947
Output_48,0.004593233
Output_49,0.0017292845
Output_50,0.0021935923
Output_51,0.003032401
Output_52,0.0008030973
Output_53,0.002367847
Output_54,0.0018902955
Output_55,0.0024230105
Output_56,0.002758167
Output_57,0.00093661214
Output_58,0.0011978926
Output_59,0.001341239
Output_60,0.0019084482
Output_61,0.0029854595
Output_62,0.0017892048
Output_63,0.0023718546
Output_64,0.0009148627
Output_65,0.0020492608
Output_66,0.0015021358
Output_67,0.0022867136
Output_68,0.00044637712
Output_69,0.0007785156
Output_70,0.0015039084
Output_71,0.00069780624
Output_72,0.0011015794
Output_73,0.0009896389
Output_74,0.0007276826
Output_75,0.0006720293
Output_76,0.0015748757
Output_77,0.0025857324
Output_78,0.0038285796
Output_79,0.004681052
Output_80,0.0015870959
Output_81,0.010916726
Output_82,0.007973364
Output_83,0.0012096487
Output_84,0.007417968
Output_85,0.0120512135
Output_86,0.010232028
Output_87,0.0013852405
Output_88,0.002379129
Output_89,0.003483449
Output_90,0.010327849
Output_91,0.0013184659
Output_92,0.0024644248
Output_93,0.010851968
Output_94,0.0040858206
Output_95,0.0032581915
Output_96,0.002438414
Output_97,0.0003377323
Output_98,0.005931578
Output_99,0.007667781
Output_100,0.0007939707
Output_101,0.0035332132
Output_102,0.0059392126
Output_103,0.0021525116
Output_104,0.0054521523
Output_105,0.0010754765
Output_106,0.004289863
Output_107,0.0078094085
Output_108,0.00087374815
Output_109,0.001845682
Output_110,0.0005545413
Output_111,0.003809588
Output_112,0.0019694644
Output_113,0.0010990924
Output_114,0.008100812
Output_115,0.002944232
Output_116,0.0021134424
Output_117,0.00070734904
Output_118,0.0008313203
Output_119,0.0030978995
Output_120,0.002066141
Output_121,0.001219078
Output_122,0.0019537539
Output_123,0.001751111
Output_124,0.0013392195
Output_125,0.0028295445
Output_126,0.0010368379
Output_127,0.0018393887
Output_128,0.0005279944
Output_129,0.0020628402
Output_130,0.001219118
Output_131,0.0068801814
Output_132,0.0034221348
Output_133,0.0041633286
Output_134,0.002619783
Output_135,0.046127934
Output_136,0.001925835
Output_137,0.029938629
Output_138,0.0017057616
Output_139,0.01741124
Output_140,0.05987416
Output_141,0.0064157858
Output_142,0.0017015621
Output_143,0.0021843943
Output_144,0.0143062025
Output_145,0.011673748
Output_146,0.031723082
Output_147,0.030858101
Output_148,0.019141788
Output_149,0.0018452117
Output_150,0.0033336948
Output_151,0.020381238
Output_152,0.0020074323
Output_153,0.008123851
Output_154,0.001575303
Output_155,0.033541314
Output_156,0.00760383
Output_157,0.0037147482
Output_158,0.0027127468
Output_159,0.0025948316
Output_160,0.002104236
Output_161,0.0074631064
Output_162,0.0031149474
Output_163,0.012283355
Output_164,0.0015935454
Output_165,0.0019364435
Output_166,0.0020757618
Output_167,0.0043311715
Output_168,0.0023631726
Output_169,0.0012578416
Output_170,0.009647827
Output_171,0.0019335316
Output_172,0.003669779
Output_173,0.0048083267
Output_174,0.0018160206
Output_175,0.008975885
Output_176,0.0021651424
Output_177,0.0025845156
Output_178,0.0096193515
Output_179,0.023079686
Output_180,0.010470413
Output_181,0.0022190365
Output_182,0.008586344
Output_183,0.005947088
Output_184,0.039800663
Output_185,0.0016557791
Output_186,0.0051237065
Output_187,0.021520032
Output_188,0.0018372604
Output_189,0.0017059019
Output_190,0.0037563979
Output_191,0.003009791
Output_192,0.0036655397
Output_193,0.002373422
Output_194,0.0018458541
Output_195,0.0026136106
Output_196,0.003010961
Output_197,0.0024993443
Output_198,0.0034484544
Output_199,0.0037941062
Output_200,0.0046453387
Output_201,0.0034130334
Output_202,0.0007623183
Output_203,0.0041741645
Output_204,0.0018973968
Output_205,0.0046376633
Dense_Embed_0,0.20779492
Dense_Embed_1,0.03990335
Dense_Embed_2,0.3723448
Dense_Embed_3,0.20568265
Dense_Embed_4,-0.31739286
Dense_Embed_5,0.03993979
Dense_Embed_6,0.19689785
Dense_Embed_7,0.088977575
Dense_Embed_8,-0.26862413
Dense_Embed_9,0.28289843
Dense_Embed_10,0.0135491565
Dense_Embed_11,0.06256575
Dense_Embed_12,0.06895884
Dense_Embed_13,-0.4747484
Dense_Embed_14,0.06486157
Dense_Embed_15,0.110950045
Dense_Embed_16,0.13016482
Dense_Embed_17,0.09812304
Dense_Embed_18,-0.061794683
Dense_Embed_19,0.031808786
Dense_Embed_20,-0.37101892
Dense_Embed_21,0.000909511
Dense_Embed_22,0.04927587
Dense_Embed_23,0.079303876
Dense_Embed_24,-0.23638545
Dense_Embed_25,-0.3398954
Dense_Embed_26,0.4509474
Dense_Embed_27,0.04809412
Dense_Embed_28,-0.14311036
Dense_Embed_29,-0.51180923
Dense_Embed_30,-0.055706955
Dense_Embed_31,-0.51659095
Dense_Embed_32,0.13638966
Dense_Embed_33,0.1126593
Dense_Embed_34,0.04479855
Dense_Embed_35,0.021127546
Dense_Embed_36,-0.15555194
Dense_Embed_37,0.16079102
Dense_Embed_38,0.07436529
Dense_Embed_39,-0.09413553
Dense_Embed_40,0.088129304
Dense_Embed_41,-0.0119689
Dense_Embed_42,0.43812755
Dense_Embed_43,-0.12461137
Dense_Embed_44,0.07693979
Dense_Embed_45,-0.18214065
Dense_Embed_46,0.2941006
Dense_Embed_47,0.54791594
Dense_Embed_48,-0.06644909
Dense_Embed_49,0.42072496
Dense_Embed_50,-0.0071544554
Dense_Embed_51,-0.3815568
Dense_Embed_52,-0.086900935
Dense_Embed_53,-0.015101153
Dense_Embed_54,0.08616261
Dense_Embed_55,-0.024534464
Dense_Embed_56,-0.050086956
Dense_Embed_57,-0.34066805
Dense_Embed_58,-0.5113031
Dense_Embed_59,-0.030692436
Dense_Embed_60,0.079719715
Dense_Embed_61,-0.30125043
Dense_Embed_62,0.31004554
Dense_Embed_63,-0.07397655
Output_0,0.0022973218
Output_1,0.004085448
Output_2,0.0017718262
Output_3,0.007823578
Output_4,0.0026959574
Output_5,0.030920058
Output_6,0.0018107069
Output_7,0.0017274481
Output_8,0.0053372243
Output_9,0.001837944
Output_10,0.0025865003
Output_11,0.0019341663
Output_12,0.0025689658
Output_13,0.0011757403
Output_14,0.0023368644
Output_15,0.007335959
Output_16,0.0022354748
Output_17,0.0038672332
Output_18,0.0011700334
Output_19,0.0020268017
Output_20,0.009657186
Output_21,0.0021361697
Output_22,0.0016074219
Output_23,0.0028216932
Output_24,0.0017266759
Output_25,0.005442562
Output_26,0.0022609541
Output_27,0.0046397606
Output_28,0.0074893916
Output_29,0.0027101832
Output_30,0.013681438
Output_31,0.0058802934
Output_32,0.0029262365
Output_33,0.010001071
Output_34,0.003728828
Output_35,0.0025319734
Output_36,0.0012907722
Output_37,0.015658133
Output_38,0.007972095
Output_39,0.008862389
Output_40,0.03886962
Output_41,0.0035044774
Output_42,0.0020932509
Output_43,0.0031622658
Output_44,0.0045596333
Output_45,0.0037162376
Output_46,0.042471852
Output_47,0.014520576
Output_48,0.0059715337
Output_49,0.023963332
Output_50,0.0024765213
Output_51,0.0027460633
Output_52,0.021008726
Output_53,0.0023842186
Output_54,0.0017837425
Output_55,0.0025891582
Output_56,0.0022635667
Output_57,0.09093426
Output_58,0.008891722
Output_59,0.0064624394
Output_60,0.0022198097
Output_61,0.0091499435
Output_62,0.002264334
Output_63,0.0012097599
Output_64,0.008045687
Output_65,0.0022094154
Output_66,0.0026646608
Output_67,0.002295654
Output_68,0.006901917
Output_69,0.009098841
Output_70,0.0021290758
Output_71,0.0051122042
Output_72,0.0049683945
Output_73,0.0068816803
Output_74,0.009445523
Output_75,0.009308675
Output_76,0.010478501
Output_77,0.0027067051
Output_78,0.0014052035
Output_79,0.0012832716
Output_80,0.001176986
Output_81,0.0024761434
Output_82,0.0012792266
Output_83,0.0028722938
Output_84,0.0023564724
Output_85,0.004682187
Output_86,0.0014478308
Output_87,0.00150458
Output_88,0.002451812
Output_89,0.0010743523
Output_90,0.0013688022
Output_91,0.0015316282
Output_92,0.0022578335
Output_93,0.0011532188
Output_94,0.0046404894
Output_95,0.008801591
Output_96,0.0020205802
Output_97,0.0031798512
Output_98,0.002680508
Output_99,0.002156154
Output_100,0.0045606573
Output_101,0.0065408526
Output_102,0.003368312
Output_103,0.0021099763
Output_104,0.009051174
Output_105,0.0052992655
Output_106,0.0011310019
Output_107,0.0050161732
Output_108,0.012106441
Output_109,0.00085069716
Output_110,0.0027377603
Output_111,0.0029814525
Output_112,0.01568501
Output_113,0.019894823
Output_114,0.0013640015
Output_115,0.001955017
Output_116,0.005339485
Output_117,0.010902099
Output_118,0.017294576
Output_119,0.01780931
Output_120,0.0023479718
Output_121,0.0066544567
Output_122,0.0020564676
Output_123,0.004226526
Output_124,0.004927255
Output_125,0.0017054427
Output_126,0.008044912
Output_127,0.0024536098
Output_128,0.009626062
Output_129,0.006505336
Output_130,0.008244562
Output_131,0.00097042293
Output_132,0.0008183423
Output_133,0.0012470237
Output_134,0.0004594367
Output_135,0.0003048427
Output_136,0.0018258003
Output_137,0.0010819322
Output_138,0.0020332234
Output_139,0.00052615965
Output_140,0.00067224423
Output_141,0.0026298845
Output_142,0.0018365048
Output_143,0.0019667877
Output_144,0.0024331226
Output_145,0.0011275283
Output_146,0.0012550232
Output_147,0.0008197101
Output_148,0.00081662525
Output_149,0.001943885
Output_150,0.000766389
Output_151,0.0020735182
Output_152,0.0018928128
Output_153,0.003738832
Output_154,0.002063561
Output_155,0.0010177222
Output_156,0.0022530938
Output_157,0.001485774
Output_158,0.0023886315
Output_159,0.00057349604
Output_160,0.0020302574
Output_161,0.002185979
Output_162,0.0019625963
Output_163,0.0007894171
Output_164,0.0025332214
Output_165,0.002146615
Output_166,0.0022345332
Output_167,0.00331074
Output_168,0.001873416
Output_169,0.0030524882
Output_170,0.0014714396
Output_171,0.0014401919
Output_172,0.002469592
Output_173,0.0011422491
Output_174,0.002364513
Output_175,0.0025795924
Output_176,0.0020814007
Output_177,0.0023597486
Output_178,0.0013179287
Output_179,0.0014757469
Output_180,0.0018199396
Output_181,0.001919848
Output_182,0.0010273411
Output_183,0.0042492077
Output_184,0.0013920141
Output_185,0.0028781001
Output_186,0.004130189
Output_187,0.0009960104
Output_188,0.0021207337
Output_189,0.0023469492
Output_190,0.0037041213
Output_191,0.0016790034
Output_192,0.0027241786
Output_193,0.001959547
Output_194,0.0008814663
Output_195,0.0019496572
Output_196,0.0033758306
Output_197,0.0020208813
Output_198,0.0021447921
Output_199,0.0072112377
Output_200,0.0045657186
Output_201,0.0044812327
Output_202,0.0024615938
Output_203,0.008320598
Output_204,0.0035886727
Output_205,0.0035809267
Dense_Embed_0,-0.05817943
Dense_Embed_1,-0.4320603
Dense_Embed_2,-0.28803134
Dense_Embed_3,-0.69278795
Dense_Embed_4,0.8646983
Dense_Embed_5,-0.27432403
Dense_Embed_6,-0.42409235
Dense_Embed_7,0.4047981
Dense_Embed_8,0.044774756
Dense_Embed_9,-0.3421564
Dense_Embed_10,-0.6155195
Dense_Embed_11,-0.59903276
Dense_Embed_12,0.31006923
Dense_Embed_13,0.4833376
Dense_Embed_14,-0.092539296
Dense_Embed_15,0.21507888
Dense_Embed_16,0.35416055
Dense_Embed_17,0.088118665
Dense_Embed_18,-0.0708683
Dense_Embed_19,0.33168566
Dense_Embed_20,0.23997203
Dense_Embed_21,-0.20489329
Dense_Embed_22,-0.5005362
Dense_Embed_23,0.24959566
Dense_Embed_24,0.08232699
Dense_Embed_25,0.4001977
Dense_Embed_26,-0.28014988
Dense_Embed_27,-0.44144875
Dense_Embed_28,0.35584378
Dense_Embed_29,0.47276556
Dense_Embed_30,-0.003950311
Dense_Embed_31,0.37396282
Dense_Embed_32,-0.80033696
Dense_Embed_33,0.40769622
Dense_Embed_34,0.110786684
Dense_Embed_35,0.5658079
Dense_Embed_36,-0.07126554
Dense_Embed_37,0.19250247
Dense_Embed_38,0.085972026
Dense_Embed_39,-0.3512069
Dense_Embed_40,-0.35269073
Dense_Embed_41,-0.11697946
Dense_Embed_42,-0.15545043
Dense_Embed_43,0.17520359
Dense_Embed_44,-0.19257188
Dense_Embed_45,0.25697488
Dense_Embed_46,-0.08866308
Dense_Embed_47,0.28802085
Dense_Embed_48,-0.13676095
Dense_Embed_49,-0.19274104
Dense_Embed_50,0.54691434
Dense_Embed_51,0.4573862
Dense_Embed_52,0.20854428
Dense_Embed_53,-0.08719058
Dense_Embed_54,0.10384092
Dense_Embed_55,-0.17314464
Dense_Embed_56,0.81754297
Dense_Embed_57,0.22911441
Dense_Embed_58,0.4656754
Dense_Embed_59,0.3424333
Dense_Embed_60,0.163504
Dense_Embed_61,0.029449534
Dense_Embed_62,-0.15702802
Dense_Embed_63,0.04819142
Output_0,0.00158157
Output_1,0.0053428444
Output_2,0.0018655262
Output_3,0.0036327539
Output_4,0.001517108
Output_5,0.0010452408
Output_6,0.002520577
Output_7,0.0041280407
Output_8,0.001413831
Output_9,0.0039852066
Output_10,0.0073141493
Output_11,0.0016489824
Output_12,0.001992602
Output_13,0.002147296
Output_14,0.0015075228
Output_15,0.0016494896
Output_16,0.0014355513
Output_17,0.0022984806
Output_18,0.001455053
Output_19,0.0020599915
Output_20,0.0017191629
Output_21,0.0019677128
Output_22,0.0053266776
Output_23,0.0016604343
Output_24,0.0019554622
Output_25,0.0024336926
Output_26,0.0016334442
Output_27,0.004033354
Output_28,0.0010212951
Output_29,0.0016641252
Output_30,0.0011780794
Output_31,0.00056152535
Output_32,0.0005953495
Output_33,0.0014570921
Output_34,0.0009942165
Output_35,0.0017042522
Output_36,0.002209983
Output_37,0.0019152744
Output_38,0.0014580357
Output_39,0.0014672586
Output_40,0.0009746697
Output_41,0.001226402
Output_42,0.0016485476
Output_43,0.005428799
Output_44,0.0005622252
Output_45,0.0006258154
Output_46,0.0006449055
Output_47,0.001077104
Output_48,0.00039250075
Output_49,0.0008880844
Output_50,0.001842982
Output_51,0.0019517692
Output_52,0.0010841558
Output_53,0.002115069
Output_54,0.002097996
Output_55,0.001668121
Output_56,0.0017876842
Output_57,0.00028672855
Output_58,0.0036014046
Output_59,0.00041539964
Output_60,0.0018041679
Output_61,0.001134111
Output_62,0.003516978
Output_63,0.009068216
Output_64,0.00074357085
Output_65,0.0020036695
Output_66,0.001890685
Output_67,0.0017269165
Output_68,0.00209949
Output_69,0.0017659402
Output_70,0.0023366415
Output_71,0.00095343404
Output_72,0.0015116773
Output_73,0.0028867412
Output_74,0.002058312
Output_75,0.0017756184
Output_76,0.00081088895
Output_77,0.0018025412
Output_78,0.018721242
Output_79,0.018724104
Output_80,0.00594807
Output_81,0.0029219505
Output_82,0.019978313
Output_83,0.0007187268
Output_84,0.0042531793
Output_85,0.002343477
Output_86,0.013631242
Output_87,0.008633652
Output_88,0.008973578
Output_89,0.0026181426
Output_90,0.0040895054
Output_91,0.01066819
Output_92,0.0020153462
Output_93,0.0049442
Output_94,0.0088946605
Output_95,0.0017293697
Output_96,0.0019162268
Output_97,0.0034796763
Output_98,0.004018997
Output_99,0.01016851
Output_100,0.0010124856
Output_101,0.010299959
Output_102,0.0010284996
Output_103,0.0021812888
Output_104,0.002283094
Output_105,0.0018034268
Output_106,0.013384022
Output_107,0.0019082148
Output_108,0.0024770459
Output_109,0.0014149989
Output_110,0.0034764728
Output_111,0.0011786168
Output_112,0.0016881827
Output_113,0.002973458
Output_114,0.003680839
Output_115,0.0020491127
Output_116,0.0009402337
Output_117,0.0012210105
Output_118,0.0021178247
Output_119,0.0015254454
Output_120,0.0017141436
Output_121,0.0007528468
Output_122,0.0020881104
Output_123,0.0025908076
Output_124,0.003775219
Output_125,0.0018972737
Output_126,0.0008848887
Output_127,0.0016720741
Output_128,0.0025280449
Output_129,0.0013908258
Output_130,0.0007663323
Output_131,0.023991946
Output_132,0.025562517
Output_133,0.010566743
Output_134,0.015890604
Output_135,0.01421871
Output_136,0.0104016345
Output_137,0.0067432164
Output_138,0.0014156875
Output_139,0.057462867
Output_140,0.027322447
Output_141,0.0047286535
Output_142,0.0017497587
Output_143,0.0019124651
Output_144,0.017703775
Output_145,0.003905161
Output_146,0.008713291
Output_147,0.019151472
Output_148,0.029168425
Output_149,0.0015705669
Output_150,0.018700466
Output_151,0.0014572915
Output_152,0.0018413342
Output_153,0.0027955505
Output_154,0.0022582137
Output_155,0.005626873
Output_156,0.019386182
Output_157,0.012754645
Output_158,0.008238269
Output_159,0.005925459
Output_160,0.0022280645
Output_161,0.0075199995
Output_162,0.004064682
Output_163,0.015426177
Output_164,0.0011691707
Output_165,0.0016318078
Output_166,0.00148588
Output_167,0.0067044664
Output_168,0.002001326
Output_169,0.0024943496
Output_170,0.011841073
Output_171,0.007797905
Output_172,0.0038131115
Output_173,0.0035721043
Output_174,0.0016385242
Output_175,0.0024675247
Output_176,0.0016174673
Output_177,0.0016942641
Output_178,0.01567322
Output_179,0.006952165
Output_180,0.0032125087
Output_181,0.0018739054
Output_182,0.027331065
Output_183,0.003944007
Output_184,0.004197386
Output_185,0.008476614
Output_186,0.00074536743
Output_187,0.0026630135
Output_188,0.00199544
Output_189,0.0017018534
Output_190,0.009681128
Output_191,0.012696665
Output_192,0.002446199
Output_193,0.0076676523
Output_194,0.01494359
Output_195,0.0018572845
Output_196,0.005470085
Output_197,0.007115207
Output_198,0.0043555833
Output_199,0.0018939388
Output_200,0.0022501114
Output_201,0.006293958
Output_202,0.0029911892
Output_203,0.0017965749
Output_204,0.0016909679
Output_205,0.0019478393
Dense_Embed_0,0.31626722
Dense_Embed_1,0.117954336
Dense_Embed_2,0.14652622
Dense_Embed_3,-0.034336466
Dense_Embed_4,0.1763088
Dense_Embed_5,-0.19325463
Dense_Embed_6,-0.08712535
Dense_Embed_7,0.43330035
Dense_Embed_8,0.058957532
Dense_Embed_9,-0.18360534
Dense_Embed_10,-0.5811446
Dense_Embed_11,-0.22556224
Dense_Embed_12,0.20367338
Dense_Embed_13,-0.06813954
Dense_Embed_14,0.14093304
Dense_Embed_15,-0.0773612
Dense_Embed_16,0.41889825
Dense_Embed_17,0.53292465
Dense_Embed_18,-0.17209071
Dense_Embed_19,-0.10647942
Dense_Embed_20,-0.17418195
Dense_Embed_21,0.74880874
Dense_Embed_22,0.112063944
Dense_Embed_23,0.15451373
Dense_Embed_24,-0.3741977
Dense_Embed_25,0.17290546
Dense_Embed_26,0.51213574
Dense_Embed_27,-0.29275468
Dense_Embed_28,-0.044669673
Dense_Embed_29,-0.1277373
Dense_Embed_30,0.43642357
Dense_Embed_31,-0.15339075
Dense_Embed_32,-0.13731985
Dense_Embed_33,-0.063943066
Dense_Embed_34,0.03212027
Dense_Embed_35,0.4201431
Dense_Embed_36,-0.75878793
Dense_Embed_37,-0.30591375
Dense_Embed_38,0.15197803
Dense_Embed_39,-0.10190985
Dense_Embed_40,-0.39724657
Dense_Embed_41,0.07381295
Dense_Embed_42,0.049736056
Dense_Embed_43,0.19146878
Dense_Embed_44,-0.17011148
Dense_Embed_45,-0.14337343
Dense_Embed_46,0.021958066
Dense_Embed_47,0.40413713
Dense_Embed_48,0.14664488
Dense_Embed_49,0.7408161
Dense_Embed_50,0.5434197
Dense_Embed_51,-0.14424527
Dense_Embed_52,0.11813556
Dense_Embed_53,0.26647106
Dense_Embed_54,-0.39110327
Dense_Embed_55,0.14053012
Dense_Embed_56,0.40574825
Dense_Embed_57,-0.22350223
Dense_Embed_58,0.2729806
Dense_Embed_59,-0.5186321
Dense_Embed_60,0.043386567
Dense_Embed_61,-0.15826763
Dense_Embed_62,-0.036285352
